"","SenatorDem","RepresentativeDem","Prop1Pass","Prop2Pass","PartyAffiliation","Gender","Age","State","DemSpending","RepSpending","Prop1Spending","Prop2Spending"
"2888",FALSE,TRUE,TRUE,TRUE,NA,"Female",32.9142704830318,"NY",90.4511914538666,201.385885943633,30.9506053377022,69.3391807191226
"2889",FALSE,TRUE,TRUE,TRUE,NA,"Female",31.3894038802693,"NY",100.679740503349,197.990176559637,32.5232545206995,68.5685080411234
"2890",TRUE,TRUE,FALSE,TRUE,NA,"Female",28.6911596822198,"NY",93.8951236322959,204.891944173416,28.6619096551406,67.9449198993049
"2891",TRUE,TRUE,FALSE,FALSE,NA,"Female",28.9547137725897,"NY",92.2654533190194,198.332438961636,30.7794472767804,73.6049767843846
"2892",TRUE,TRUE,TRUE,FALSE,NA,"Female",29.3575841365906,"NY",103.459412075715,199.134889281845,27.9643139494843,71.6568125011892
"2893",TRUE,FALSE,TRUE,FALSE,NA,"Female",27.2535219170871,"NY",100.655020884698,198.56850951491,29.8279669161358,70.6037482025325
"2894",TRUE,TRUE,FALSE,TRUE,NA,"Female",29.7140755503751,"NY",94.4104538967933,201.571067657087,31.7876389307593,73.6929641508473
"2895",FALSE,TRUE,FALSE,TRUE,NA,"Female",38.2120308812442,"NY",101.416327829347,201.782702679728,31.3652017043051,71.1851726764286
"2896",TRUE,TRUE,TRUE,TRUE,NA,"Female",28.3502134245673,"NY",96.8728829724937,201.611363446532,31.0136653132378,74.3137631413592
"2897",TRUE,TRUE,FALSE,TRUE,NA,"Female",32.7674607048202,"NY",98.7576950566659,203.467762441303,30.7141401871512,70.8182946959975
"2898",TRUE,FALSE,FALSE,FALSE,NA,"Female",29.5780953908572,"NY",93.8146047829461,209.727081881727,27.4284482415603,71.5026219992329
"2899",TRUE,TRUE,FALSE,TRUE,NA,"Female",29.83245531461,"NY",102.31455056367,199.574962681466,28.3142822401741,70.3094311008249
"2900",TRUE,FALSE,FALSE,FALSE,NA,"Female",30.0104387110542,"NY",96.3298704438117,199.295181353577,26.0449614915259,74.9760238914632
"2901",TRUE,TRUE,FALSE,TRUE,NA,"Female",35.051839080235,"NY",97.9872361406929,201.013308995981,30.3083142420063,70.0277435992883
"2902",TRUE,FALSE,TRUE,TRUE,NA,"Female",29.7445516348938,"NY",99.5144731050598,203.204083928907,31.6041365244844,68.0288285885712
"2903",TRUE,FALSE,FALSE,FALSE,NA,"Female",27.2235421791327,"NY",99.1647684239719,200.808858992687,30.7354979476118,67.0554599719081
"2904",FALSE,TRUE,TRUE,FALSE,NA,"Female",29.2180511909619,"NY",114.759097178839,204.517399175303,32.3899773093579,67.4581198163413
"2905",FALSE,FALSE,TRUE,FALSE,NA,"Female",29.901123474367,"NY",103.186244239549,201.104225684113,28.8552782777977,71.6443905446859
"2906",FALSE,TRUE,TRUE,FALSE,NA,"Female",32.1986569406713,"NY",100.555854417267,203.712779988667,29.5406045719779,70.5770612402719
"2907",FALSE,FALSE,FALSE,FALSE,NA,"Female",28.9808598584096,"NY",97.8041866171965,200.789504209066,28.6258876102522,70.1518446526471
"2908",FALSE,FALSE,TRUE,TRUE,NA,"Female",33.6033050071352,"NY",99.7415217396323,200.549076113644,34.0084742742205,72.1848528801993
"2909",TRUE,TRUE,TRUE,FALSE,NA,"Female",30.8420848347122,"NY",97.0682469459943,192.10248786204,30.3332217857278,68.9660547868285
"2910",FALSE,FALSE,TRUE,TRUE,NA,"Female",28.6450244604632,"NY",90.3421315396199,203.346097983584,30.8058814648611,68.6274597711632
"2911",TRUE,FALSE,TRUE,FALSE,NA,"Female",31.0751187743185,"NY",105.268521627842,199.264009094402,32.2743559944129,70.669181268309
"2912",FALSE,TRUE,TRUE,FALSE,NA,"Female",29.8684846320744,"NY",100.654929921689,204.579133832832,27.6809573766265,68.7572643821719
"2913",TRUE,TRUE,FALSE,TRUE,NA,"Female",34.101671599343,"NY",94.109179610383,199.706539869035,28.6455717512789,71.4603623250421
"2914",FALSE,TRUE,FALSE,FALSE,NA,"Female",30.9060916597282,"NY",107.697082770439,200.432995175009,28.0649805656555,69.7189438377954
"2915",FALSE,FALSE,FALSE,FALSE,NA,"Female",31.5215557729721,"NY",104.346777473817,199.838288378474,34.5091322874318,70.7859383456042
"2916",FALSE,FALSE,TRUE,TRUE,NA,"Female",31.7370229138868,"NY",101.823703835121,205.093694460142,29.4448526365641,71.6058215603503
"2917",FALSE,TRUE,FALSE,FALSE,NA,"Female",27.4157822562245,"NY",99.6125155637875,200.880360731004,29.6970263754996,69.8014518457809
"2918",TRUE,TRUE,TRUE,TRUE,NA,"Female",30.5647823444718,"NY",101.488188427195,198.309939429991,29.0531690945821,70.4375192076757
"2919",TRUE,TRUE,TRUE,TRUE,NA,"Female",29.9978387836516,"NY",94.6906679525202,196.906737491452,27.9996412623514,66.6393613682763
"2920",FALSE,TRUE,FALSE,TRUE,NA,"Female",24.8860374299625,"NY",96.8692853028807,196.681600290448,32.90501490189,67.7610860569777
"2921",FALSE,TRUE,TRUE,TRUE,NA,"Female",30.3158822248931,"NY",109.630124075105,196.126691126551,36.5584304460739,70.2296813334764
"2922",FALSE,TRUE,FALSE,TRUE,NA,"Female",28.3456367762851,"NY",99.0003396602989,207.683531142601,29.1742829144367,75.0032512961308
"2923",FALSE,TRUE,TRUE,FALSE,NA,"Female",29.71087942661,"NY",93.825509393086,202.27468525862,25.4772495683081,72.7512501229809
"2924",FALSE,TRUE,TRUE,TRUE,NA,"Female",26.9849864460701,"NY",92.2352228915043,195.1900440395,28.7749041609902,70.635555826997
"2925",TRUE,FALSE,TRUE,FALSE,NA,"Female",32.7147303656662,"NY",99.5067561588567,197.507563474851,26.4115455137693,67.3616894987044
"2926",FALSE,TRUE,FALSE,FALSE,NA,"Female",30.5021087929308,"NY",98.3178510973881,200.307009085825,32.6504063070124,70.5124482963776
"2927",TRUE,FALSE,TRUE,TRUE,NA,"Female",27.8723313371731,"NY",97.950751758172,194.935641360843,31.5057021909333,71.7062298352837
"2928",TRUE,TRUE,FALSE,FALSE,NA,"Female",31.4885683091859,"NY",94.2679733451741,194.596320666603,29.751376807732,72.7877684040206
"2929",TRUE,TRUE,TRUE,FALSE,NA,"Female",29.0023196750092,"NY",91.3458698408024,204.783432073647,31.2579136451702,71.1648409846459
"2930",FALSE,TRUE,FALSE,FALSE,NA,"Female",32.6251940881035,"NY",111.35685674027,205.312154886751,27.5771874438565,70.2700257834405
"2931",TRUE,FALSE,TRUE,FALSE,NA,"Female",29.0040863883925,"NY",100.499520045726,198.122060451907,30.5356499165753,65.5222507589873
"2932",TRUE,TRUE,FALSE,FALSE,NA,"Female",24.0151652141461,"NY",106.336505710397,200.665231824214,26.5060926076738,71.479020258066
"2933",FALSE,FALSE,FALSE,TRUE,NA,"Female",27.0434278568339,"NY",98.483995584216,205.646897624276,37.2015824916308,73.173606398001
"2934",TRUE,TRUE,TRUE,FALSE,NA,"Female",30.1686648762021,"NY",101.525836406087,202.26973830734,29.9190579866329,69.4906781893487
"2935",FALSE,TRUE,TRUE,FALSE,NA,"Female",33.1769476795562,"NY",99.0067288681239,202.550375654833,35.8794429728858,69.5447001748105
"2936",FALSE,FALSE,TRUE,TRUE,NA,"Female",27.9634080612051,"NY",96.6777343485586,201.26724767746,28.6457570302858,70.160322619267
"2937",TRUE,FALSE,TRUE,FALSE,NA,"Female",27.6037771874067,"NY",104.05754451368,201.971460934363,32.0656336433323,71.9762973189761
"2938",FALSE,FALSE,FALSE,TRUE,NA,"Female",25.3020118188804,"NY",99.0508018381387,197.041746202566,28.044795791723,68.1439907143252
"2939",FALSE,TRUE,FALSE,FALSE,NA,"Female",31.2777897963933,"NY",96.732279959196,198.133992594398,32.4232219770919,68.6701273163542
"2940",FALSE,FALSE,TRUE,TRUE,NA,"Female",27.2103684304715,"NY",101.463571442622,197.944298262998,34.6597073532832,69.8250105345419
"2941",TRUE,TRUE,TRUE,FALSE,NA,"Female",28.9381931939926,"NY",106.391084041144,198.249691611745,28.3681341059169,74.1682486514874
"2942",TRUE,TRUE,FALSE,TRUE,NA,"Female",31.9753054716117,"NY",96.5784436805296,199.990183267825,29.8957687466787,72.6787228174365
"2943",FALSE,FALSE,TRUE,TRUE,NA,"Female",28.9021498625546,"NY",100.448796739553,197.279889887416,31.3342098411047,70.1007463072294
"2944",TRUE,TRUE,FALSE,FALSE,NA,"Female",27.3225390429042,"NY",102.018737457446,203.358200794803,30.6445784636412,71.1302816870075
"2945",FALSE,FALSE,FALSE,FALSE,NA,"Female",33.1279742905208,"NY",97.5311393898049,202.991906220396,28.7334081026008,69.5927326543742
"2946",FALSE,FALSE,TRUE,FALSE,NA,"Female",33.286051469234,"NY",87.1897069889558,192.359839753799,28.7958932767248,69.6714264655337
"2947",TRUE,FALSE,FALSE,TRUE,NA,"Female",27.7050230846274,"NY",94.656050075107,194.080118490492,30.6693507023118,69.5463676205859
"2948",TRUE,TRUE,FALSE,TRUE,NA,"Female",28.5615980717044,"NY",102.394952284664,203.872335921233,30.5732966831076,69.2397364923102
"2949",TRUE,TRUE,TRUE,TRUE,NA,"Female",33.4202205608669,"NY",90.8983868531059,198.237050656112,23.2716104597951,66.2291581171905
"2950",FALSE,TRUE,TRUE,TRUE,NA,"Female",26.7904897729702,"NY",97.0980622949536,203.656422604892,33.4749704806033,67.9891068410145
"2951",FALSE,TRUE,TRUE,FALSE,NA,"Female",26.3596382514563,"NY",105.898946237578,196.448561533528,30.1660816628252,68.3725131716358
"2952",TRUE,TRUE,TRUE,FALSE,NA,"Female",32.637444351483,"NY",101.87255539276,199.90197766586,34.6554111320634,70.3097666759932
"2953",TRUE,TRUE,TRUE,TRUE,NA,"Female",29.7896340792469,"NY",105.571367008254,201.356658763199,28.4474869996282,73.4060899677876
"2954",TRUE,TRUE,TRUE,TRUE,NA,"Female",32.0483178755228,"NY",96.0863830467823,201.972083469218,29.5365196057446,67.6888898461726
"2955",TRUE,TRUE,TRUE,FALSE,NA,"Female",30.858803217619,"NY",96.8277980195533,202.844224205983,29.4679645560573,67.8036301802383
"2956",FALSE,TRUE,FALSE,FALSE,NA,"Female",31.9154143803065,"NY",106.861867548,203.703455357507,29.9396946626516,73.0510308206867
"2957",TRUE,FALSE,TRUE,FALSE,NA,"Female",27.260040382638,"NY",92.8054427640324,200.377116329576,29.523659421053,71.6582493973233
"2958",TRUE,FALSE,FALSE,TRUE,NA,"Female",32.2149109925264,"NY",103.276835726937,199.661925779653,32.7507143396616,70.5021829526455
"2959",FALSE,TRUE,TRUE,TRUE,NA,"Female",27.441478770037,"NY",105.555671953164,198.703191507655,29.1867814108167,69.2783302943079
"2960",TRUE,FALSE,TRUE,TRUE,NA,"Female",29.4819984803275,"NY",97.0108645524462,200.703891561963,31.216729136972,69.4404751544814
"2961",TRUE,TRUE,TRUE,TRUE,NA,"Female",32.9451440738211,"NY",90.9423380544501,197.150003424891,29.757650934391,68.7329937822259
"2962",TRUE,TRUE,TRUE,FALSE,NA,"Female",29.5541798790472,"NY",99.457624168195,202.467275544608,31.4565951040648,66.55154372217
"2963",FALSE,FALSE,FALSE,TRUE,NA,"Female",29.7642684863836,"NY",99.1913086491544,201.847437052009,29.6100211033402,69.9252775062008
"2964",FALSE,FALSE,TRUE,FALSE,NA,"Female",32.8044151453289,"NY",91.6640203220415,193.998336765007,29.2963628225302,67.8897112861564
"2965",FALSE,TRUE,TRUE,FALSE,NA,"Female",31.6819902560123,"NY",102.516544448822,197.838397629535,30.527211717726,68.3708250711375
"2966",TRUE,FALSE,FALSE,TRUE,NA,"Female",32.3879776067905,"NY",103.844834872906,201.43506709703,34.2037525629079,70.1000505239792
"2967",TRUE,FALSE,TRUE,FALSE,NA,"Female",33.9034447466923,"NY",103.73890174831,198.32331118015,33.9439230803953,67.248954810018
"2968",FALSE,TRUE,TRUE,TRUE,NA,"Female",31.8796105866381,"NY",98.5199587394412,206.010112877465,27.5196255585398,70.4839418578556
"2969",FALSE,FALSE,TRUE,TRUE,NA,"Female",29.3971681579095,"NY",96.9996210013453,197.967753772656,31.5497760159159,71.2127996338145
"2970",TRUE,FALSE,TRUE,FALSE,NA,"Female",26.9430249896408,"NY",105.749602797592,198.492832247533,31.18463721454,68.8399026678517
"2971",TRUE,TRUE,TRUE,FALSE,NA,"Female",26.0345012956263,"NY",109.617568879233,195.149249656285,30.4645173882843,69.7355640409664
"2972",TRUE,TRUE,TRUE,TRUE,NA,"Female",23.173187332821,"NY",104.484073136783,202.945595516274,32.157643658915,72.1334539850682
"2973",FALSE,TRUE,FALSE,FALSE,NA,"Female",31.0940989553951,"NY",104.257328251773,204.304033643809,30.1524326894177,70.3106787732681
"2974",TRUE,TRUE,TRUE,FALSE,NA,"Female",25.1095529815953,"NY",89.4028116459862,201.637665718093,33.4471245136583,71.2893363311119
"2975",TRUE,TRUE,FALSE,FALSE,NA,"Female",33.8438582650162,"NY",88.8713975819181,198.412747838509,23.3362220692518,65.2070414136295
"2976",FALSE,TRUE,FALSE,TRUE,NA,"Female",30.4063248502184,"NY",102.873022671657,202.731512404558,28.5930242172363,70.4435883306997
"2977",TRUE,FALSE,TRUE,TRUE,NA,"Female",31.8090097019375,"NY",105.686418805443,206.623873316114,32.9538472563874,68.9119541978126
"2978",TRUE,TRUE,TRUE,FALSE,NA,"Female",29.6778325074369,"NY",89.1074899272232,204.248799853976,28.1520310568925,70.9270270770441
"2979",FALSE,FALSE,TRUE,FALSE,NA,"Female",31.1731069866879,"NY",100.592568023688,197.489707142922,28.5733620649847,67.8269929308394
"2980",FALSE,TRUE,FALSE,TRUE,NA,"Female",28.0087993536506,"NY",96.1951738633944,201.152133259242,33.550777581182,69.887112015439
"2981",TRUE,TRUE,TRUE,FALSE,NA,"Female",30.1659594538181,"NY",98.4435337899568,203.686850047507,35.2028934668966,74.4659362029855
"2982",FALSE,FALSE,TRUE,FALSE,NA,"Female",30.2556563092805,"NY",94.4710194022081,196.068087394361,30.709390530381,71.9012625784789
"2983",TRUE,TRUE,TRUE,TRUE,NA,"Female",29.1993132518619,"NY",104.589823828468,203.355664670561,31.3707999273264,68.3253452560882
"2984",FALSE,TRUE,TRUE,TRUE,NA,"Female",28.4323807313426,"NY",92.8901366670179,201.824573343248,31.1324693516885,69.9325566397413
"2985",TRUE,TRUE,FALSE,TRUE,NA,"Female",29.7833197304022,"NY",98.0147455867614,197.810629486433,32.2453877872272,71.2025885231928
"2986",FALSE,TRUE,FALSE,TRUE,NA,"Female",27.4160606931216,"NY",95.0924481498706,199.178083740914,27.8413260715142,68.0013837166305
"2987",FALSE,TRUE,TRUE,FALSE,NA,"Female",27.5236417284823,"NY",101.918711304685,198.123611989968,28.0989968949312,68.8335981369717
"2988",TRUE,TRUE,TRUE,FALSE,NA,"Female",30.8618633024504,"NY",101.427363239297,204.090330202261,27.3054357533325,71.3975294121683
"2989",FALSE,TRUE,FALSE,FALSE,NA,"Female",27.200462263832,"NY",112.619332659704,195.95525053348,28.8817436280072,69.1612740184315
"2990",TRUE,TRUE,TRUE,TRUE,NA,"Female",32.1180195178157,"NY",94.5457256079959,199.21623988887,27.0276757693975,72.5557445668045
"2991",FALSE,TRUE,TRUE,TRUE,NA,"Female",30.4589024290292,"NY",100.32263231299,199.220249720382,26.2252948514753,72.2753588642308
"2992",FALSE,TRUE,TRUE,FALSE,NA,"Female",25.8488927710278,"NY",98.1854762079299,204.444310661739,27.7691505363036,74.2400266051965
"2993",TRUE,FALSE,FALSE,FALSE,NA,"Female",31.986820915265,"NY",92.7806889450372,200.460083772216,23.8547450183143,71.1439989294332
"2994",TRUE,FALSE,FALSE,FALSE,NA,"Female",20.9702307749316,"NY",90.6955152477259,191.768681990241,29.245702306848,67.4150076243885
"2995",TRUE,FALSE,TRUE,FALSE,NA,"Female",29.0256678096905,"NY",97.6666198975178,198.823769437883,28.9900245450905,67.7373012543871
"2996",FALSE,TRUE,TRUE,TRUE,NA,"Female",29.9412974659285,"NY",108.897676540636,197.863717545342,30.8566214295497,69.3973450297116
"2997",FALSE,TRUE,FALSE,FALSE,NA,"Female",34.4029694554829,"NY",102.579379322241,192.326008247766,32.2618298770484,68.6562291084241
"2998",FALSE,FALSE,TRUE,FALSE,NA,"Female",32.1856996562605,"NY",100.539990412781,194.166359760258,27.1587049206722,69.4929248358897
"2999",FALSE,FALSE,TRUE,FALSE,NA,"Female",22.9951457691186,"NY",91.7569185544057,200.731769307554,27.9940968466171,72.47337369423
"3000",TRUE,FALSE,TRUE,FALSE,NA,"Female",24.1184369101799,"NY",98.5577844401902,203.507388654784,30.194279237173,65.5400568687301
"3001",TRUE,TRUE,FALSE,TRUE,NA,"Female",28.3827154629804,"NY",101.942433337368,200.925679618282,31.7875091050568,71.3372225264045
"3002",FALSE,TRUE,TRUE,FALSE,NA,"Female",33.2981506674712,"NY",93.4820480957253,201.255593742416,27.9087511011445,70.3277558597469
"3003",TRUE,TRUE,FALSE,FALSE,NA,"Female",33.8214393355772,"NY",98.774320312192,197.331160831705,32.259688872767,68.2882474169243
"3004",TRUE,TRUE,TRUE,TRUE,NA,"Female",31.8341634440794,"NY",96.6312910801989,195.634963407089,27.6269203969359,69.8660925057262
"3005",TRUE,TRUE,FALSE,TRUE,NA,"Female",26.1620644981732,"NY",97.7543251449432,198.54497709268,30.6437385377122,70.5609086393656
"3006",FALSE,FALSE,FALSE,TRUE,NA,"Female",30.984696238629,"NY",107.458359220822,206.239472322057,33.6270253831049,74.6973852497247
"3007",TRUE,FALSE,FALSE,FALSE,NA,"Female",27.2744333978376,"NY",93.9871901119579,205.223010817025,26.2865575364857,71.0224947580176
"3008",TRUE,TRUE,TRUE,TRUE,NA,"Female",32.8167220187148,"NY",101.603265763069,198.12916050295,29.7505922869498,71.4611162943078
"3009",FALSE,TRUE,FALSE,FALSE,NA,"Female",30.9641072271952,"NY",108.383684435297,198.290255653264,25.7936617865062,73.2427250887529
"3010",FALSE,TRUE,TRUE,TRUE,NA,"Female",25.4143386131935,"NY",90.0453077241392,198.443592541575,34.315701902949,73.9656243210057
"3011",TRUE,FALSE,TRUE,FALSE,NA,"Female",34.2284980341979,"NY",94.989060298792,202.430086715558,32.5590287607714,69.7133311620674
"3012",TRUE,FALSE,FALSE,TRUE,NA,"Female",26.7264437716963,"NY",108.983213874485,196.208777071135,29.4739705429223,70.7400947846169
"3013",FALSE,TRUE,TRUE,TRUE,NA,"Female",26.2577409467676,"NY",99.2937736931044,200.44950720385,33.946579285036,67.7835172897241
"3014",TRUE,TRUE,TRUE,TRUE,NA,"Female",33.6863459583899,"NY",97.8803464720118,201.105029236221,30.1552398557587,71.759553315963
"3015",FALSE,TRUE,FALSE,FALSE,NA,"Female",28.4002333019742,"NY",94.3930913861857,201.562895578397,27.5300698625034,68.951978064458
"3016",TRUE,TRUE,TRUE,FALSE,NA,"Female",25.3880104257571,"NY",100.170445493146,200.582373962429,27.6519063979387,66.9722901802033
"3017",TRUE,TRUE,FALSE,FALSE,NA,"Female",32.9064947149208,"NY",102.828945501947,200.627116600743,30.80972665205,72.2531367037829
"3018",FALSE,FALSE,TRUE,FALSE,NA,"Female",28.1392794557006,"NY",90.2314895151684,201.367212828504,28.6066608799967,70.4187544345081
"3019",FALSE,TRUE,TRUE,FALSE,NA,"Female",22.5161938637044,"NY",99.0647180941587,200.285938666324,32.996416332247,67.3918558916486
"3020",TRUE,FALSE,TRUE,TRUE,NA,"Female",25.5558323357304,"NY",107.077161543769,201.715108959457,27.921728795384,66.3411067118484
"3021",TRUE,FALSE,FALSE,TRUE,NA,"Female",32.5390673613704,"NY",94.1916320504507,204.208697857414,26.9277020162713,70.3046885518945
"3022",TRUE,TRUE,TRUE,FALSE,NA,"Female",32.9138046300076,"NY",91.0712286881671,195.044023032334,28.8234651333774,68.0228491877593
"3023",TRUE,TRUE,FALSE,TRUE,NA,"Female",25.1236257336019,"NY",100.384277805456,200.760664250287,30.6886999221778,72.0825665041016
"3024",FALSE,FALSE,TRUE,TRUE,NA,"Female",27.1950201805354,"NY",99.8750509002405,198.562629590962,28.7278874403452,73.9470281809901
"3025",TRUE,TRUE,TRUE,FALSE,NA,"Female",31.424998027824,"NY",109.405958551525,193.490021080099,30.6497707001732,70.9207407249786
"3026",FALSE,FALSE,TRUE,FALSE,NA,"Female",27.8874692965781,"NY",104.829077828225,196.037932936406,26.0853769457258,70.0392667497447
"3027",TRUE,FALSE,FALSE,TRUE,NA,"Female",24.7781655172586,"NY",100.153570473166,200.958464067856,28.3814946683327,71.4209799018533
"3028",TRUE,TRUE,FALSE,FALSE,NA,"Female",24.4566168768263,"NY",98.2626511882046,200.656895886693,28.3810964996068,68.8186145903534
"3029",TRUE,TRUE,TRUE,TRUE,NA,"Female",29.4552751363279,"NY",94.688874440184,195.582276116809,31.8473697351816,72.7756750230916
"3030",FALSE,TRUE,TRUE,TRUE,NA,"Female",30.7007925733939,"NY",94.6290699267025,198.187986749252,30.9409003962267,73.8922133524191
"3031",FALSE,TRUE,FALSE,TRUE,NA,"Female",29.3507833042525,"NY",101.579807956264,201.548810208426,30.1942512556038,70.8759551771978
"3032",TRUE,TRUE,FALSE,FALSE,NA,"Female",32.5407620991357,"NY",109.640734370102,199.026062751108,31.6934584045705,69.0430623175954
"3033",FALSE,TRUE,TRUE,TRUE,NA,"Female",27.7748757175822,"NY",103.137015987761,200.277852329733,30.6523898876012,72.0729370636035
"3034",FALSE,TRUE,TRUE,TRUE,NA,"Female",34.7194588494845,"NY",100.946997863174,200.120145681073,29.8995178843025,69.1075309567622
"3035",TRUE,FALSE,TRUE,FALSE,NA,"Female",29.9844511221161,"NY",101.405593327081,207.885620259125,32.5479640940173,72.5757155410909
"3036",FALSE,TRUE,FALSE,FALSE,NA,"Female",33.5402414246521,"NY",100.455900318339,196.9853954981,28.514531038791,67.8300470789718
"3037",TRUE,TRUE,FALSE,TRUE,NA,"Female",23.564147047937,"NY",88.0447944644004,205.712231720928,30.4690078978792,71.087871761536
"3038",FALSE,FALSE,TRUE,TRUE,NA,"Female",27.9640242707301,"NY",106.82165567535,201.645517441098,27.1447483071968,68.2496340768531
"3039",FALSE,TRUE,FALSE,FALSE,NA,"Female",34.4700750937168,"NY",97.2338739535111,200.601347935613,31.1099041649594,70.6950551929863
"3040",FALSE,TRUE,TRUE,TRUE,NA,"Female",28.9042153963826,"NY",102.610652571922,203.934973703185,26.6708915813205,70.6029782173444
"3041",FALSE,FALSE,TRUE,TRUE,NA,"Female",25.7049967740503,"NY",93.699202105457,202.005975499817,24.8572352787634,69.1140846610882
"3042",TRUE,FALSE,TRUE,TRUE,NA,"Female",27.0383868890587,"NY",93.7146999325602,199.697799585034,31.0235975150845,73.1118213889131
"3043",FALSE,TRUE,TRUE,TRUE,NA,"Female",26.9251759555028,"NY",93.3502856327022,196.297352506941,27.7063534540768,72.0537458125933
"3044",FALSE,TRUE,FALSE,FALSE,NA,"Female",30.633488856075,"NY",88.7818713471183,202.108960516806,26.0853488238578,66.581427451173
"3045",TRUE,TRUE,TRUE,TRUE,NA,"Female",29.8607985243858,"NY",108.730389825718,199.847823065616,29.2855523072157,70.3386147025314
"3046",TRUE,TRUE,TRUE,FALSE,NA,"Female",28.4670138344155,"NY",100.225067864232,197.610080578371,28.4179068340778,68.5323962686929
"3047",FALSE,TRUE,FALSE,FALSE,NA,"Female",32.204574735618,"NY",107.270362874439,199.266489376092,31.1470332932544,73.2166499333155
"3048",TRUE,TRUE,FALSE,FALSE,NA,"Female",28.735638273919,"NY",101.625965436738,204.901644856413,29.7693751002563,67.841216564713
"3049",TRUE,TRUE,TRUE,FALSE,NA,"Female",35.6473230046145,"NY",92.5806711995829,197.567796219681,27.6838073047507,67.0884310520927
"3050",FALSE,FALSE,TRUE,TRUE,NA,"Female",26.6019771299279,"NY",99.7968359670293,199.860391885837,32.7821036366208,70.385774031456
"3051",TRUE,FALSE,TRUE,TRUE,NA,"Female",27.819363608213,"NY",100.431334905679,201.868827976584,29.3402128239677,69.030707613436
"3052",TRUE,FALSE,FALSE,FALSE,NA,"Female",29.4089015412557,"NY",99.2400339313785,203.028070794017,28.9688406323594,72.081769127353
"3053",TRUE,TRUE,FALSE,FALSE,NA,"Female",33.6252266362943,"NY",101.959201163028,201.019908963703,28.8674411152406,69.8292802029064
"3054",FALSE,FALSE,TRUE,FALSE,NA,"Female",30.8342521563127,"NY",97.606183296528,199.596292690821,24.6124814534796,68.3489356192086
"3055",FALSE,TRUE,TRUE,FALSE,NA,"Female",31.8931347979054,"NY",93.4634188105284,201.293789726287,28.4561491389367,69.3033471814779
"3056",TRUE,TRUE,TRUE,TRUE,NA,"Female",30.6918560901287,"NY",102.609927456118,204.429183008735,27.9482502656058,70.4359074901386
"3057",FALSE,FALSE,TRUE,TRUE,NA,"Female",26.1735412635821,"NY",95.6640736980435,201.712592336181,32.1894013444828,69.9054189641722
"3058",TRUE,FALSE,TRUE,FALSE,NA,"Female",29.3792651953163,"NY",100.932682904649,196.159943609269,27.6219463576172,70.2687364497837
"3059",TRUE,TRUE,FALSE,TRUE,NA,"Female",30.4249250722274,"NY",99.1851474462663,195.487123693224,28.1243038578616,67.7575918936251
"3060",FALSE,TRUE,TRUE,FALSE,NA,"Female",31.555032138442,"NY",103.363810929937,201.569481085491,28.5380496337605,69.511852871066
"3061",FALSE,FALSE,TRUE,FALSE,NA,"Female",29.2960794145914,"NY",102.808651693786,198.852235545006,30.1514829508611,71.3101795220835
"3062",FALSE,FALSE,FALSE,FALSE,NA,"Female",25.6890051721734,"NY",97.9820487776206,197.771544827408,26.4742563298443,69.2060127802913
"3063",TRUE,FALSE,FALSE,TRUE,NA,"Female",28.0497780838486,"NY",96.5732463086587,202.694369176469,29.4486792731299,69.0543690583245
"3064",FALSE,FALSE,FALSE,FALSE,NA,"Female",25.7058009083445,"NY",105.423388360689,204.566779523449,26.3399276487188,71.0090352373172
"3065",FALSE,FALSE,FALSE,TRUE,NA,"Female",28.4404793992787,"NY",107.422962986244,195.502734255249,28.7887899469337,74.9736720134465
"3066",TRUE,FALSE,FALSE,FALSE,NA,"Female",30.6128150524101,"NY",101.457016793385,197.069795187024,30.2578491240442,70.3866358618674
"3067",FALSE,TRUE,FALSE,FALSE,NA,"Female",27.2764014834587,"NY",106.975355391045,200.95084958852,26.6591155237576,71.671475519582
"3068",TRUE,TRUE,FALSE,FALSE,NA,"Female",27.9535220632786,"NY",99.6107889763024,205.090272218241,28.1789318598398,69.4770063628649
"3069",TRUE,TRUE,TRUE,TRUE,NA,"Female",33.8405625261917,"NY",98.63320898125,195.907995571322,34.1554745125684,66.2615740624835
"3070",FALSE,TRUE,TRUE,TRUE,NA,"Female",30.1329624328701,"NY",99.2554117746058,198.02636956224,27.0072028504659,72.2319926186996
"3071",FALSE,FALSE,TRUE,FALSE,NA,"Female",31.803015946863,"NY",103.321578835966,204.849066142919,29.6987582299246,71.6709220567879
"3072",TRUE,TRUE,TRUE,TRUE,NA,"Female",31.2777991263751,"NY",96.0645281604241,200.270344065314,30.293382621447,67.622142142054
"3073",TRUE,FALSE,TRUE,TRUE,NA,"Female",33.8429663953248,"NY",94.079774289066,200.547216240408,26.7857987922337,72.2627869344811
"3074",FALSE,TRUE,TRUE,FALSE,NA,"Female",23.9220841612747,"NY",96.6526670589644,198.933965447162,31.9740241872747,67.4306418284531
"3075",TRUE,TRUE,TRUE,TRUE,NA,"Female",32.3834585030106,"NY",92.3567828647243,202.060895808114,31.9237541684717,72.0118811667757
"3076",TRUE,FALSE,TRUE,TRUE,NA,"Female",30.4642823075179,"NY",104.117030475511,200.048663306672,33.4320529545141,71.8287306917302
"3077",TRUE,TRUE,FALSE,FALSE,NA,"Female",25.505225661277,"NY",101.239752736532,199.854261927686,30.8702059868152,68.3071351536833
